"","X","Y","Z"
"1821",21,37,47.9708388986441
"1822",22,37,48.5482724423921
"1823",23,37,48.5264745646829
"1824",24,37,48.8765614501444
"1825",25,37,48.6394424097279
"1826",26,37,48.8297821509351
"1827",27,37,49.7459144942076
"1828",28,37,49.5050816474491
"1829",29,37,49.1432251291482
"1830",30,37,49.7521888067163
"1831",31,37,49.7233281079088
"1832",32,37,50.2039423100171
"1833",33,37,50.2996002803284
"1834",34,37,49.7875872772086
"1835",35,37,49.6769927172642
"1836",36,37,49.1097813153378
"1837",37,37,49.2761442264733
"1838",38,37,50.3622804205563
"1839",39,37,50.1756806404919
"1840",40,37,50.1976998160295
"1841",41,37,50.5757639759162
"1842",42,37,50.6198181488092
"1843",43,37,51.3196830785631
"1844",44,37,51.5497928782299
"1845",45,37,50.6501822232821
"1846",46,37,49.9051907984402
"1847",47,37,49.419894586553
"1848",48,37,49.8706511693303
"1849",49,37,50.013210668141
"1850",50,37,49.8835423125937
"1851",1,38,48.9646865799797
"1852",2,38,49.1738921686917
"1853",3,38,49.3414930104537
"1854",4,38,48.8135679396116
"1855",5,38,48.5712212190257
"1856",6,38,48.2746681860463
"1857",7,38,48.6837515134596
"1858",8,38,49.3484966868646
"1859",9,38,49.2916969140767
"1860",10,38,49.7483043305906
"1861",11,38,49.5339835951955
"1862",12,38,49.4549391672003
"1863",13,38,49.4466682391629
"1864",14,38,49.1999779617819
"1865",15,38,49.6446885429704
"1866",16,38,49.4775206150727
"1867",17,38,49.3179914511143
"1868",18,38,48.840423331676
"1869",19,38,49.3226174694174
"1870",20,38,48.4675570040864
"1871",21,38,47.9671318121967
"1872",22,38,48.4919353196894
"1873",23,38,49.0652804195626
"1874",24,38,49.4234346311298
"1875",25,38,50.0032333929267
"1876",26,38,50.0630155031889
"1877",27,38,49.991421522815
"1878",28,38,50.447865223525
"1879",29,38,50.3306988883551
"1880",30,38,50.4542649655401
"1881",31,38,50.5370010597976
"1882",32,38,50.5123681171346
"1883",33,38,50.1462447760981
"1884",34,38,49.3883338130388
"1885",35,38,49.3029671321229
"1886",36,38,49.6344451781536
"1887",37,38,49.4883140756983
"1888",38,38,50.5249737453138
"1889",39,38,50.5122079547446
"1890",40,38,50.5003366357613
"1891",41,38,50.4202480293953
"1892",42,38,50.2428852673187
"1893",43,38,51.2000827419445
"1894",44,38,50.6122553400629
"1895",45,38,50.2426227563165
"1896",46,38,49.4140108071888
"1897",47,38,49.5772569402604
"1898",48,38,49.4514971920433
"1899",49,38,50.0659500085966
"1900",50,38,50.1823869716382
"1901",1,39,48.1115052217918
"1902",2,39,48.9498614474907
"1903",3,39,49.1832140015782
"1904",4,39,48.6702887665766
"1905",5,39,48.0237956008758
"1906",6,39,48.4309970349668
"1907",7,39,48.9382120036645
"1908",8,39,49.1068261529473
"1909",9,39,49.7595531111417
"1910",10,39,50.3391258612122
"1911",11,39,50.3768362069384
"1912",12,39,50.0979795357139
"1913",13,39,50.0792907412988
"1914",14,39,49.55113413798
"1915",15,39,50.183924705598
"1916",16,39,49.72198502004
"1917",17,39,49.1894322629071
"1918",18,39,49.1412822493868
"1919",19,39,49.2682471302663
"1920",20,39,48.7911568178829
"1921",21,39,48.5079444681764
"1922",22,39,48.5400057209954
"1923",23,39,49.294871273024
"1924",24,39,49.7830944297589
"1925",25,39,50.7339961172088
"1926",26,39,50.1958456686847
"1927",27,39,50.515434026436
"1928",28,39,50.3334925076926
"1929",29,39,50.0194807281194
"1930",30,39,50.2526036062864
"1931",31,39,50.2982023060751
"1932",32,39,50.5332138844026
"1933",33,39,50.3260906368832
"1934",34,39,49.0601786838686
"1935",35,39,49.3351220001772
"1936",36,39,50.1885598159133
"1937",37,39,50.3498421613627
"1938",38,39,50.4411178856703
"1939",39,39,50.3406020137845
"1940",40,39,50.8447407779904
"1941",41,39,50.5688165693934
"1942",42,39,50.7365524931177
"1943",43,39,51.1503169983868
"1944",44,39,50.5311389627709
"1945",45,39,49.8065380179519
"1946",46,39,49.3474709543053
"1947",47,39,49.4837514834742
"1948",48,39,49.443572875054
"1949",49,39,50.1989206763109
"1950",50,39,50.3255890495804
"1951",1,40,48.0673717120723
"1952",2,40,48.3596953625346
"1953",3,40,48.3292591107828
"1954",4,40,48.2687842266504
"1955",5,40,48.3052168238876
"1956",6,40,48.6528741071716
"1957",7,40,49.66787859756
"1958",8,40,49.8861469033451
"1959",9,40,49.5784511077291
"1960",10,40,50.3492565364341
"1961",11,40,50.1435128786443
"1962",12,40,50.3205380062917
"1963",13,40,49.9222137264663
"1964",14,40,48.9607449450957
"1965",15,40,49.2072946760836
"1966",16,40,49.7455340090201
"1967",17,40,49.755724502858
"1968",18,40,49.1794857247501
"1969",19,40,49.0552049247271
"1970",20,40,48.145666385253
"1971",21,40,48.4607748787954
"1972",22,40,48.8571863967515
"1973",23,40,49.5303621141606
"1974",24,40,49.8405075087504
"1975",25,40,49.6065880409247
"1976",26,40,49.9519549998855
"1977",27,40,50.3946424003263
"1978",28,40,49.9227035944434
"1979",29,40,49.8497096646082
"1980",30,40,49.9256252261399
"1981",31,40,49.8968199566098
"1982",32,40,50.6124794715666
"1983",33,40,50.2154925431131
"1984",34,40,49.405476475563
"1985",35,40,49.3571698984196
"1986",36,40,49.7256318041416
"1987",37,40,50.4382351061997
"1988",38,40,49.8801753981306
"1989",39,40,50.0281571441833
"1990",40,40,50.8427639228747
"1991",41,40,50.3995604189012
"1992",42,40,50.8367600982877
"1993",43,40,50.8710688569805
"1994",44,40,50.6167246065382
"1995",45,40,50.2916113052817
"1996",46,40,50.1206972745852
"1997",47,40,49.9456297207435
"1998",48,40,50.2095187189876
"1999",49,40,50.0774391313559
"2000",50,40,50.6020141721506
"2001",1,41,48.108493755129
"2002",2,41,48.4281539327886
"2003",3,41,48.419543952958
"2004",4,41,48.375760653916
"2005",5,41,48.5084590153992
"2006",6,41,48.6642622051693
"2007",7,41,49.2885094590292
"2008",8,41,49.3816065924781
"2009",9,41,50.3164513729311
"2010",10,41,50.134177429449
"2011",11,41,50.5769932343882
"2012",12,41,50.1623070032075
"2013",13,41,49.7188317912321
"2014",14,41,49.2166535069099
"2015",15,41,49.6922361129436
"2016",16,41,49.6769393549999
"2017",17,41,49.6929362052502
"2018",18,41,49.555819675389
"2019",19,41,49.1941830181554
"2020",20,41,48.8321859752799
"2021",21,41,49.3360254173788
"2022",22,41,49.2732089648322
"2023",23,41,48.4374164664263
"2024",24,41,49.0221029849919
"2025",25,41,49.5243174300285
"2026",26,41,49.8410340982133
"2027",27,41,49.8468579873581
"2028",28,41,50.1288257122403
"2029",29,41,50.0005062667477
"2030",30,41,50.9495369820536
"2031",31,41,50.4615809467009
"2032",32,41,50.396978207608
"2033",33,41,49.3898752293183
"2034",34,41,49.8620896179114
"2035",35,41,49.1635442823165
"2036",36,41,49.6175106325206
"2037",37,41,49.7891852931453
"2038",38,41,49.9873638211483
"2039",39,41,50.4074631423242
"2040",40,41,50.6386271991307
"2041",41,41,50.6645036436405
"2042",42,41,50.8257231956266
"2043",43,41,50.8243428191079
"2044",44,41,50.3908960425131
"2045",45,41,49.8846218585882
"2046",46,41,50.1753146033278
"2047",47,41,50.3430067682105
"2048",48,41,50.1886511291108
"2049",49,41,50.4629095672535
"2050",50,41,50.6136591062329
"2051",1,42,49.1763120905976
"2052",2,42,48.6970562235283
"2053",3,42,48.9009349049283
"2054",4,42,48.113193661517
"2055",5,42,48.5666680537413
"2056",6,42,49.5615142564002
"2057",7,42,49.7277766498547
"2058",8,42,49.6831677202731
"2059",9,42,49.6755563773437
"2060",10,42,49.3422359520024
"2061",11,42,50.1649226027255
"2062",12,42,50.1281026531011
"2063",13,42,49.8302006563433
"2064",14,42,49.4754942698808
"2065",15,42,49.7007235974669
"2066",16,42,49.8409908706375
"2067",17,42,50.2087562317385
"2068",18,42,50.0868409708224
"2069",19,42,49.2830838694655
"2070",20,42,49.3451761519441
"2071",21,42,49.8376166024429
"2072",22,42,49.0403201253185
"2073",23,42,48.6308753626578
"2074",24,42,49.2104785880415
"2075",25,42,49.7892096622053
"2076",26,42,49.4971774128049
"2077",27,42,49.8724084270356
"2078",28,42,49.9312318354748
"2079",29,42,50.4202583587453
"2080",30,42,50.7770943781774
"2081",31,42,50.2734843089357
"2082",32,42,49.7000407950783
"2083",33,42,49.4737657327329
"2084",34,42,49.3264522451607
"2085",35,42,49.2040074411593
"2086",36,42,49.2179710320243
"2087",37,42,49.3372699190125
"2088",38,42,50.2052688161033
"2089",39,42,50.3632368664014
"2090",40,42,50.8902802719876
"2091",41,42,50.4974323677949
"2092",42,42,50.5285451259651
"2093",43,42,50.3836016238745
"2094",44,42,50.8493652890781
"2095",45,42,50.1305719389113
"2096",46,42,50.2235972023903
"2097",47,42,49.7713237112101
"2098",48,42,50.3546077462149
"2099",49,42,50.3458753470073
"2100",50,42,50.431611127465
"2101",1,43,49.1791246290027
"2102",2,43,49.3387993209032
"2103",3,43,48.9758825892029
"2104",4,43,49.1492351773335
"2105",5,43,49.2818670090925
"2106",6,43,49.147241907411
"2107",7,43,49.039274256529
"2108",8,43,49.5321946893588
"2109",9,43,49.5124768348624
"2110",10,43,49.9004845002582
"2111",11,43,50.2648075335821
"2112",12,43,49.9748671941771
"2113",13,43,49.933932194635
"2114",14,43,49.8873543099879
"2115",15,43,49.8607798217815
"2116",16,43,49.5810016962946
"2117",17,43,50.4453606112908
"2118",18,43,49.8063218606415
"2119",19,43,49.5916970083376
"2120",20,43,49.6591404832545
"2121",21,43,49.1314776880456
"2122",22,43,49.4421469362438
"2123",23,43,50.0713303394419
"2124",24,43,49.2380053127885
"2125",25,43,49.2120978948922
"2126",26,43,49.2600216645104
"2127",27,43,49.0870508930419
"2128",28,43,50.1939804002858
"2129",29,43,50.488893593301
"2130",30,43,50.8945447314678
"2131",31,43,50.7510550367323
"2132",32,43,50.1433288110115
"2133",33,43,49.8972243740074
"2134",34,43,49.4256102456327
"2135",35,43,48.7970962786864
"2136",36,43,48.8562051598359
"2137",37,43,49.709116431155
"2138",38,43,50.3623901540227
"2139",39,43,50.6736705029212
"2140",40,43,51.0274884652232
"2141",41,43,50.8256017677093
"2142",42,43,50.6246472897004
"2143",43,43,50.5607907696547
"2144",44,43,49.5266074495537
"2145",45,43,49.5734732605538
"2146",46,43,49.6355105086712
"2147",47,43,50.3713160154068
"2148",48,43,49.7116082700026
"2149",49,43,49.8554942254074
"2150",50,43,49.7874485840099
"2151",1,44,49.5322133179066
"2152",2,44,49.3898801772337
"2153",3,44,49.0491814408242
"2154",4,44,49.4106392301905
"2155",5,44,49.5901598200365
"2156",6,44,49.1456778081782
"2157",7,44,48.7525607538114
"2158",8,44,49.7715760286483
"2159",9,44,49.9711795251608
"2160",10,44,50.2482252931302
"2161",11,44,50.2269805789872
"2162",12,44,49.8718980576743
"2163",13,44,49.4215259773188
"2164",14,44,50.1394016388427
"2165",15,44,49.7374453193862
"2166",16,44,50.1490751488955
"2167",17,44,50.3295282272224
"2168",18,44,49.5505289081683
"2169",19,44,49.5009901939896
"2170",20,44,49.2362447602844
"2171",21,44,49.4391964464291
"2172",22,44,50.3973304891552
"2173",23,44,50.1787030375567
"2174",24,44,49.745950835957
"2175",25,44,49.5539622394973
"2176",26,44,48.9465904933357
"2177",27,44,49.7346451526719
"2178",28,44,50.124098874281
"2179",29,44,50.4727853241224
"2180",30,44,50.9636682206336
"2181",31,44,50.9204577875667
"2182",32,44,50.3884369476609
"2183",33,44,49.0668359533073
"2184",34,44,48.6401729231918
"2185",35,44,49.0315768599594
"2186",36,44,48.8164243435598
"2187",37,44,49.9599977623447
"2188",38,44,50.7534161572128
"2189",39,44,50.7829426566837
"2190",40,44,50.8352187328695
"2191",41,44,50.5756316759574
"2192",42,44,50.907619563171
"2193",43,44,50.6126057596363
"2194",44,44,49.8802195690527
"2195",45,44,49.3282233443636
"2196",46,44,50.3487519680115
"2197",47,44,49.451094241922
"2198",48,44,49.2748876302882
"2199",49,44,49.3168943139891
"2200",50,44,50.2141827027772
"2201",1,45,49.3630367323855
"2202",2,45,49.1709149524286
"2203",3,45,49.3543113757341
"2204",4,45,49.2983488341284
"2205",5,45,49.3925431477858
"2206",6,45,49.4096257568799
"2207",7,45,49.5548186319401
"2208",8,45,49.637124674126
"2209",9,45,49.5902751502377
"2210",10,45,49.918429952148
"2211",11,45,49.9330302901936
"2212",12,45,49.5288154353796
"2213",13,45,50.3077258457572
"2214",14,45,50.8265192578504
"2215",15,45,50.6038793857161
"2216",16,45,50.727507542477
"2217",17,45,50.2827243481296
"2218",18,45,49.7385253735266
"2219",19,45,49.734862624459
"2220",20,45,49.3140244130681
"2221",21,45,49.334082975881
"2222",22,45,50.2199428672006
"2223",23,45,50.0253183334152
"2224",24,45,50.0011597807508
"2225",25,45,49.7189363459341
"2226",26,45,48.8143252681809
"2227",27,45,49.6486236261593
"2228",28,45,49.8478447542521
"2229",29,45,50.4787990321459
"2230",30,45,50.8227325022131
"2231",31,45,50.8658634732581
"2232",32,45,50.3776313186855
"2233",33,45,49.9158211756546
"2234",34,45,49.2961876114144
"2235",35,45,49.6703945882976
"2236",36,45,49.7361570163851
"2237",37,45,49.8929074974514
"2238",38,45,51.0126309574616
"2239",39,45,51.098972210969
"2240",40,45,50.2638355230634
"2241",41,45,50.7123073601303
"2242",42,45,50.3279534683433
"2243",43,45,50.4858324401607
"2244",44,45,49.9214708317259
"2245",45,45,49.826613682936
"2246",46,45,49.4562285864593
"2247",47,45,50.0023273784296
"2248",48,45,49.9644106854116
"2249",49,45,50.1141882588817
"2250",50,45,50.1216067728864
"2251",1,46,49.9506604191397
"2252",2,46,49.5092716563781
"2253",3,46,49.4527508198199
"2254",4,46,50.2180812208938
"2255",5,46,49.1496554452048
"2256",6,46,49.3583661624673
"2257",7,46,49.0755228797048
"2258",8,46,49.513699779897
"2259",9,46,49.5690450762408
"2260",10,46,49.3310138211198
"2261",11,46,50.2973060061397
"2262",12,46,49.8363997203457
"2263",13,46,49.9727393947059
"2264",14,46,50.6165862082217
"2265",15,46,50.6648343459003
"2266",16,46,50.344232410492
"2267",17,46,50.0596624535537
"2268",18,46,50.4579247200701
"2269",19,46,50.0532122735247
"2270",20,46,49.6590108505798
"2271",21,46,49.7718104522574
"2272",22,46,49.5952135689602
"2273",23,46,49.9366187544787
"2274",24,46,50.251962451956
"2275",25,46,50.3121199010385
"2276",26,46,49.617878053998
"2277",27,46,49.4945238477366
"2278",28,46,49.7771485403342
"2279",29,46,50.183722308745
"2280",30,46,51.0320124811615
"2281",31,46,50.7609919076809
"2282",32,46,50.5766948438122
"2283",33,46,50.3990812551783
"2284",34,46,50.1144797313499
"2285",35,46,49.8957601512052
"2286",36,46,49.5505131993023
"2287",37,46,50.5132915236815
"2288",38,46,50.6533351304267
"2289",39,46,50.9474358837032
"2290",40,46,50.1987313216213
"2291",41,46,50.410938309509
"2292",42,46,50.1929320643041
"2293",43,46,49.991913307374
"2294",44,46,50.1865351499511
"2295",45,46,50.2143994640636
"2296",46,46,49.634253629135
"2297",47,46,49.7193959143553
"2298",48,46,49.9242252391944
"2299",49,46,49.7169528941741
"2300",50,46,49.7061703241187
"2301",1,47,50.2748287756014
"2302",2,47,49.703908725581
"2303",3,47,49.3626730416332
"2304",4,47,49.7253123499506
"2305",5,47,49.1297712852324
"2306",6,47,49.3198716103951
"2307",7,47,49.2565103825533
"2308",8,47,49.8659974718547
"2309",9,47,49.9267185697624
"2310",10,47,49.5208305818231
"2311",11,47,49.7902989872136
"2312",12,47,49.4640681175695
"2313",13,47,50.2297018793661
"2314",14,47,50.215264878033
"2315",15,47,50.4899670209769
"2316",16,47,50.4731405817541
"2317",17,47,50.2634053081712
"2318",18,47,50.2218722867646
"2319",19,47,49.8827224907721
"2320",20,47,49.6669669228473
"2321",21,47,49.114520183296
"2322",22,47,49.7701409226367
"2323",23,47,50.1591386005436
"2324",24,47,50.1722074746421
"2325",25,47,49.6587477855416
"2326",26,47,49.5638087373289
"2327",27,47,49.238754558111
"2328",28,47,49.449532405545
"2329",29,47,49.9230041228903
"2330",30,47,50.6697088816839
"2331",31,47,50.8180783922047
"2332",32,47,50.3752804553253
"2333",33,47,50.3036993438809
"2334",34,47,50.0119695311487
"2335",35,47,49.9550438857429
"2336",36,47,50.065736995543
"2337",37,47,50.090963632327
"2338",38,47,50.9027794936898
"2339",39,47,50.920120579366
"2340",40,47,50.5113545762699
"2341",41,47,50.4694349239604
"2342",42,47,50.3003525741431
"2343",43,47,49.8063194786718
"2344",44,47,50.3433736654479
"2345",45,47,49.9323706937831
"2346",46,47,50.274312975678
"2347",47,47,50.0190496345305
"2348",48,47,49.8251776728939
"2349",49,47,49.7725640841283
"2350",50,47,49.5635301011556
"2351",1,48,50.4718618080752
"2352",2,48,50.4408725177792
"2353",3,48,50.1920093658294
"2354",4,48,49.7099733184029
"2355",5,48,49.7354127961657
"2356",6,48,49.5052524480888
"2357",7,48,49.589739786818
"2358",8,48,50.4103296849045
"2359",9,48,50.2204964704865
"2360",10,48,50.2159952199571
"2361",11,48,50.2371379575763
"2362",12,48,50.2817436384405
"2363",13,48,50.6118121927482
"2364",14,48,50.5565524115219
"2365",15,48,50.1247631770202
"2366",16,48,50.0431861379924
"2367",17,48,49.7319105321615
"2368",18,48,49.3871500651866
"2369",19,48,49.7242861826459
"2370",20,48,49.8921562097239
"2371",21,48,49.7811739784731
"2372",22,48,49.5751524485526
"2373",23,48,49.747189617088
"2374",24,48,49.8453236412918
"2375",25,48,49.7380191304497
"2376",26,48,49.3797247351382
"2377",27,48,49.4092251667843
"2378",28,48,49.6803367817136
"2379",29,48,49.5123270941301
"2380",30,48,50.2793333871337
"2381",31,48,49.7233218138736
"2382",32,48,49.88462127716
"2383",33,48,50.5451178085405
"2384",34,48,50.1060420412127
"2385",35,48,50.1014284770322
"2386",36,48,49.9074686001689
"2387",37,48,49.9916324763074
"2388",38,48,50.8673917925542
"2389",39,48,51.3234896875177
"2390",40,48,50.9047309782579
"2391",41,48,50.3887736379011
"2392",42,48,49.636194688968
"2393",43,48,49.9708408910908
"2394",44,48,49.8818655190781
"2395",45,48,49.6836126978562
"2396",46,48,49.8279905983639
"2397",47,48,50.0821311785587
"2398",48,48,49.6151698058418
"2399",49,48,50.1434685264272
"2400",50,48,50.1301191114491
"2401",1,49,50.6693921808155
"2402",2,49,50.3214873700662
"2403",3,49,50.3979240693619
"2404",4,49,49.6014957451383
"2405",5,49,49.3114214260026
"2406",6,49,49.2408961322448
"2407",7,49,49.8105083390071
"2408",8,49,50.1100630949906
"2409",9,49,49.9166357387021
"2410",10,49,50.1957156385975
"2411",11,49,50.6203446012064
"2412",12,49,50.584895357297
"2413",13,49,50.8691165660683
"2414",14,49,50.6762267090922
"2415",15,49,50.1886511326038
"2416",16,49,50.0038252889803
"2417",17,49,50.2695498220172
"2418",18,49,49.4061629785936
"2419",19,49,50.2167734751628
"2420",20,49,49.7838544844545
"2421",21,49,50.0645645301754
"2422",22,49,50.1251055591082
"2423",23,49,49.8587174140277
"2424",24,49,49.7992810963876
"2425",25,49,49.5784062598386
"2426",26,49,49.7373136413271
"2427",27,49,49.1237166296712
"2428",28,49,49.4596711774794
"2429",29,49,49.7663685933254
"2430",30,49,50.9082574634407
"2431",31,49,50.502061052723
"2432",32,49,49.9808134381634
"2433",33,49,50.4776835943707
"2434",34,49,50.2118459821911
"2435",35,49,49.9254339171028
"2436",36,49,50.3102728868525
"2437",37,49,50.2871055898874
"2438",38,49,50.4354824920615
"2439",39,49,50.88585448274
"2440",40,49,51.1207021264689
"2441",41,49,50.8169820767641
"2442",42,49,49.9108599707143
"2443",43,49,50.1320985191832
"2444",44,49,50.075860561351
"2445",45,49,49.9330249005299
"2446",46,49,49.574602805882
"2447",47,49,50.2844871410595
"2448",48,49,49.7685217913222
"2449",49,49,50.0786243817756
"2450",50,49,50.2694142387794
"2451",1,50,50.2269108757852
"2452",2,50,50.4190909978248
"2453",3,50,50.4798114097545
"2454",4,50,50.266334419752
"2455",5,50,49.4587558870909
"2456",6,50,49.9085192755469
"2457",7,50,50.0743486722083
"2458",8,50,50.1097938473778
"2459",9,50,50.5045107010642
"2460",10,50,49.7745290687729
"2461",11,50,50.5214491416537
"2462",12,50,50.2190230104029
"2463",13,50,50.1920250320128
"2464",14,50,50.5285269343431
"2465",15,50,50.3981357449352
"2466",16,50,50.0323054506841
"2467",17,50,50.4476652244563
"2468",18,50,50.1720749089454
"2469",19,50,49.981068567332
"2470",20,50,50.0387841894093
"2471",21,50,49.7490965347953
"2472",22,50,50.5507095006072
"2473",23,50,50.1048958217918
"2474",24,50,50.3553160463922
"2475",25,50,50.2041529692074
"2476",26,50,49.4910591523146
"2477",27,50,49.5939592377113
"2478",28,50,49.7998195336657
"2479",29,50,49.6541410821076
"2480",30,50,49.5998364759001
"2481",31,50,50.6571890046608
"2482",32,50,50.6287551123015
"2483",33,50,50.3525276097162
"2484",34,50,50.1753481618557
"2485",35,50,50.2197588654929
"2486",36,50,49.8687514994248
"2487",37,50,49.9474679101947
"2488",38,50,50.4378243892249
"2489",39,50,50.7816862521286
"2490",40,50,50.3512344916254
"2491",41,50,50.1685258596548
"2492",42,50,49.803362115858
"2493",43,50,49.9208788886651
"2494",44,50,50.4188737922752
"2495",45,50,50.2818795293377
"2496",46,50,49.4042461111307
"2497",47,50,49.604771807556
"2498",48,50,49.9702591028272
"2499",49,50,49.8811559905521
"2500",50,50,50.391395862456
